tau,regular_loss,naughty_loss
6592, 0.214807, 1.652135
6592, 0.353994, 1.582441
6592, 0.956292, 1.215962
6592, 1.333072, 1.219939
6624, 0.217035, 1.667856
6624, 0.350284, 1.585154
6624, 0.946943, 1.215836
6624, 1.310145, 1.192191
6656, 0.213758, 1.627986
6656, 0.320495, 1.599443
6656, 0.939784, 1.224296
6656, 1.344890, 1.226829
6688, 0.196217, 1.682699
6688, 0.337902, 1.591496
6688, 0.929669, 1.222119
6688, 1.340330, 1.231162
6720, 0.202805, 1.654077
6720, 0.400974, 1.565728
6720, 0.940009, 1.194071
6720, 1.296304, 1.186510
6752, 0.207903, 1.640405
6752, 0.395994, 1.542829
6752, 0.958327, 1.222561
6752, 1.338010, 1.223294
6784, 0.192585, 1.665517
6784, 0.444119, 1.498796
6784, 0.939372, 1.213325
6784, 1.317690, 1.199773
6816, 0.204198, 1.649883
6816, 0.341845, 1.579688
6816, 0.914644, 1.234814
6816, 1.328859, 1.223425
6848, 0.206772, 1.649677
6848, 0.459262, 1.485983
6848, 0.928446, 1.209256
6848, 1.314400, 1.206284
6880, 0.228249, 1.629099
6880, 0.308586, 1.628934
6880, 0.945051, 1.204795
6880, 1.323022, 1.209097
6912, 0.207895, 1.659708
6912, 0.359347, 1.583793
6912, 0.920363, 1.218432
6912, 1.301862, 1.196542
6944, 0.216983, 1.637283
6944, 0.409307, 1.545842
6944, 0.933981, 1.220730
6944, 1.338417, 1.230644
6976, 0.199202, 1.673822
6976, 0.431676, 1.511729
6976, 0.925404, 1.215315
6976, 1.329048, 1.217958
7008, 0.255995, 1.602399
7008, 0.343575, 1.595068
7008, 0.952228, 1.229225
7008, 1.301579, 1.190639
7040, 0.192187, 1.660661
7040, 0.367629, 1.562361
7040, 0.929880, 1.222260
7040, 1.340718, 1.222071
7072, 0.203243, 1.669658
7072, 0.386925, 1.565831
7072, 0.924669, 1.208518
7072, 1.341443, 1.234325
7104, 0.203582, 1.665607
7104, 0.438089, 1.493172
7104, 0.927357, 1.232772
7104, 1.327998, 1.219961
7136, 0.218052, 1.650484
7136, 0.336212, 1.589962
7136, 0.932341, 1.223149
7136, 1.302938, 1.193149
7168, 0.197832, 1.674493
7168, 0.363251, 1.563152
7168, 0.943689, 1.210702
7168, 1.307883, 1.203362
7200, 0.221937, 1.626220
7200, 0.313454, 1.628111
7200, 0.933827, 1.220113
7200, 1.352899, 1.239544
7232, 0.238101, 1.635718
7232, 0.388909, 1.533172
7232, 0.944520, 1.206905
7232, 1.322698, 1.221397
7264, 0.203066, 1.674992
7264, 0.313079, 1.624911
7264, 0.924481, 1.243028
7264, 1.358026, 1.231719
7296, 0.198794, 1.656634
7296, 0.333094, 1.599473
7296, 0.923730, 1.231657
7296, 1.325690, 1.224534
7328, 0.229160, 1.624975
7328, 0.373051, 1.548837
7328, 0.929216, 1.234798
7328, 1.315576, 1.198185
7360, 0.199984, 1.654211
7360, 0.289146, 1.622883
7360, 0.908249, 1.239371
7360, 1.308569, 1.215276
7392, 0.201510, 1.646429
7392, 0.350753, 1.584026
7392, 0.887965, 1.233861
7392, 1.315489, 1.198858
7424, 0.210532, 1.632530
7424, 0.360468, 1.571361
7424, 0.921593, 1.232322
7424, 1.302168, 1.200340
7456, 0.200254, 1.648581
7456, 0.354453, 1.576745
7456, 0.954057, 1.229836
7456, 1.349032, 1.237220
7488, 0.231871, 1.637174
7488, 0.345349, 1.577420
7488, 0.916127, 1.236050
7488, 1.322217, 1.217008
7520, 0.227779, 1.630059
7520, 0.388523, 1.540097
7520, 0.925989, 1.232920
7520, 1.323584, 1.212810
7552, 0.193720, 1.666599
7552, 0.426692, 1.515690
7552, 0.859319, 1.254083
7552, 1.337761, 1.225093
7584, 0.204704, 1.651660
7584, 0.365180, 1.577499
7584, 0.909653, 1.243266
7584, 1.283416, 1.180634
7616, 0.187392, 1.665406
7616, 0.413217, 1.527482
7616, 0.872726, 1.256749
7616, 1.319020, 1.211430
7648, 0.202582, 1.653195
7648, 0.381995, 1.574885
7648, 0.925084, 1.233445
7648, 1.320530, 1.222865
7680, 0.208808, 1.646534
7680, 0.395971, 1.534753
7680, 0.885388, 1.281039
7680, 1.315526, 1.207978
7712, 0.209226, 1.644037
7712, 0.428160, 1.496050
7712, 0.911087, 1.240010
7712, 1.347409, 1.227822
7744, 0.192383, 1.668670
7744, 0.302730, 1.635793
7744, 0.945357, 1.240337
7744, 1.328924, 1.225862
7776, 0.192332, 1.661474
7776, 0.336277, 1.589091
7776, 0.902842, 1.236226
7776, 1.355839, 1.248380
7808, 0.181536, 1.661741
7808, 0.336377, 1.587466
7808, 0.922454, 1.237649
7808, 1.285612, 1.193912
7840, 0.177467, 1.677038
7840, 0.364666, 1.565854
7840, 0.861519, 1.263806
7840, 1.342499, 1.249525
7872, 0.181998, 1.671781
7872, 0.301759, 1.612327
7872, 0.887723, 1.238953
7872, 1.335676, 1.231316
7904, 0.182726, 1.669638
7904, 0.326437, 1.607471
7904, 0.896642, 1.244076
7904, 1.333110, 1.211178
7936, 0.187047, 1.673037
7936, 0.344015, 1.581475
7936, 0.895758, 1.244395
7936, 1.307635, 1.214540
7968, 0.193892, 1.663878
7968, 0.360218, 1.571095
7968, 0.875161, 1.257329
7968, 1.320234, 1.212469
8000, 0.174719, 1.686584
8000, 0.300940, 1.620469
8000, 0.913289, 1.249372
8000, 1.346014, 1.246073
8032, 0.176471, 1.662857
8032, 0.388981, 1.538205
8032, 0.900701, 1.233014
8032, 1.338865, 1.224955
8064, 0.195808, 1.666030
8064, 0.430894, 1.503159
8064, 0.877390, 1.258856
8064, 1.330681, 1.244802
8096, 0.192430, 1.666320
8096, 0.310013, 1.616358
8096, 0.853978, 1.272314
8096, 1.290324, 1.199916
8128, 0.195860, 1.664626
8128, 0.367467, 1.576041
8128, 0.903304, 1.250537
8128, 1.345953, 1.242241
8160, 0.209292, 1.652513
8160, 0.398357, 1.538954
8160, 0.894509, 1.282139
8160, 1.348591, 1.252704
8192, 0.200368, 1.659850
8192, 0.369362, 1.562700
8192, 0.894971, 1.248975
8192, 1.313164, 1.206948
8224, 0.172817, 1.668016
8224, 0.382696, 1.549360
8224, 0.869498, 1.277967
8224, 1.316934, 1.216757
8256, 0.193664, 1.666610
8256, 0.317407, 1.591300
8256, 0.832116, 1.296051
8256, 1.323755, 1.218877
8288, 0.187275, 1.669030
8288, 0.370592, 1.558319
8288, 0.866737, 1.272855
8288, 1.325836, 1.224013
8320, 0.189807, 1.663554
8320, 0.301567, 1.621161
8320, 0.888451, 1.257882
8320, 1.326141, 1.239803
8352, 0.177396, 1.669109
8352, 0.306134, 1.629422
8352, 0.884653, 1.265263
8352, 1.319019, 1.209756
8384, 0.191943, 1.683735
8384, 0.313173, 1.592861
8384, 0.883571, 1.254183
8384, 1.253728, 1.152658
8416, 0.186908, 1.656720
8416, 0.332358, 1.594075
8416, 0.856777, 1.291822
8416, 1.332479, 1.235551
8448, 0.186652, 1.686669
8448, 0.317144, 1.625084
8448, 0.859786, 1.274996
8448, 1.339194, 1.237588
8480, 0.168208, 1.687596
8480, 0.290219, 1.613080
8480, 0.884133, 1.260720
8480, 1.317666, 1.215981
8512, 0.167989, 1.686600
8512, 0.312355, 1.617480
8512, 0.877600, 1.260544
8512, 1.360923, 1.249125
8544, 0.186373, 1.670147
8544, 0.421408, 1.507056
8544, 0.883544, 1.250713
8544, 1.289118, 1.198151
8576, 0.213856, 1.633917
8576, 0.321327, 1.596885
8576, 0.880190, 1.250714
8576, 1.319916, 1.235764
8608, 0.206356, 1.653093
8608, 0.321735, 1.610534
8608, 0.885076, 1.263850
8608, 1.356766, 1.244869
8640, 0.194115, 1.652779
8640, 0.275192, 1.631843
8640, 0.876553, 1.255866
8640, 1.306486, 1.207926
8672, 0.181116, 1.656294
8672, 0.267984, 1.666751
8672, 0.885626, 1.258538
8672, 1.313574, 1.213989
8704, 0.165038, 1.675509
8704, 0.335236, 1.589423
8704, 0.837392, 1.313286
8704, 1.287273, 1.190380
8736, 0.203510, 1.646138
8736, 0.299330, 1.623259
8736, 0.873947, 1.255979
8736, 1.332991, 1.231397
8768, 0.193613, 1.642745
8768, 0.298261, 1.645653
8768, 0.856975, 1.274443
8768, 1.312569, 1.218892
8800, 0.184358, 1.659769
8800, 0.356514, 1.577416
8800, 0.847406, 1.285948
8800, 1.330471, 1.226705
8832, 0.169810, 1.675369
8832, 0.389367, 1.539360
8832, 0.800575, 1.352580
8832, 1.336501, 1.238117
8864, 0.186098, 1.663000
8864, 0.299342, 1.623974
8864, 0.897686, 1.234524
8864, 1.309382, 1.227831
8896, 0.179918, 1.658768
8896, 0.328212, 1.594689
8896, 0.749694, 1.350547
8896, 1.300370, 1.206766
8928, 0.176325, 1.684480
8928, 0.269678, 1.656892
8928, 0.845355, 1.299089
8928, 1.320790, 1.222424
8960, 0.167009, 1.676785
8960, 0.337035, 1.593800
8960, 0.754415, 1.367181
8960, 1.343200, 1.243485
8992, 0.173462, 1.692556
8992, 0.301010, 1.622382
8992, 0.843494, 1.279448
8992, 1.315944, 1.208420
9024, 0.182784, 1.661573
9024, 0.263126, 1.638544
9024, 0.860578, 1.259004
9024, 1.289742, 1.210485
9056, 0.177707, 1.653765
9056, 0.311032, 1.614951
9056, 0.883109, 1.258258
9056, 1.320748, 1.222137
9088, 0.170399, 1.670167
9088, 0.329426, 1.583684
9088, 0.879057, 1.296094
9088, 1.334702, 1.237470
9120, 0.176020, 1.678010
9120, 0.410065, 1.507728
9120, 0.830330, 1.284404
9120, 1.340032, 1.245487
9152, 0.163552, 1.692155
9152, 0.339652, 1.572933
9152, 0.725786, 1.363084
9152, 1.333299, 1.234614
9184, 0.162566, 1.690590
9184, 0.339009, 1.573120
9184, 0.865158, 1.279331
9184, 1.308977, 1.214987
9216, 0.180206, 1.681746
9216, 0.324389, 1.599949
9216, 0.843579, 1.266612
9216, 1.364419, 1.265235
9248, 0.166999, 1.678545
9248, 0.266976, 1.650475
9248, 0.818231, 1.287064
9248, 1.303711, 1.215832
9280, 0.159782, 1.702967
9280, 0.312203, 1.605675
9280, 0.774982, 1.337755
9280, 1.324626, 1.231556
9312, 0.169511, 1.659900
9312, 0.288870, 1.623826
9312, 0.842578, 1.292573
9312, 1.313118, 1.224134
9344, 0.169074, 1.682018
9344, 0.300215, 1.608906
9344, 0.872205, 1.249185
9344, 1.327486, 1.218902
9376, 0.161201, 1.693537
9376, 0.349164, 1.575970
9376, 0.846225, 1.279090
9376, 1.321228, 1.224167
9408, 0.167763, 1.690452
9408, 0.352602, 1.583461
9408, 0.720850, 1.370949
9408, 1.303263, 1.224114
9440, 0.164598, 1.673215
9440, 0.255645, 1.665472
9440, 0.844131, 1.275425
9440, 1.290844, 1.203376
9472, 0.170464, 1.689196
9472, 0.338655, 1.595406
9472, 0.738302, 1.350973
9472, 1.343144, 1.234598
9504, 0.170089, 1.673150
9504, 0.247298, 1.655356
9504, 0.757162, 1.382535
9504, 1.315784, 1.220071
9536, 0.175131, 1.661135
9536, 0.295808, 1.597919
9536, 0.819671, 1.292118
9536, 1.305688, 1.201472
9568, 0.172024, 1.679299
9568, 0.320522, 1.603834
9568, 0.807823, 1.340824
9568, 1.286681, 1.192820
9600, 0.172047, 1.690732
9600, 0.288690, 1.626295
9600, 0.759572, 1.368209
9600, 1.337420, 1.236556
9632, 0.187552, 1.665309
9632, 0.346623, 1.574241
9632, 0.795158, 1.317616
9632, 1.311996, 1.200272
9664, 0.179291, 1.676501
9664, 0.331614, 1.589034
9664, 0.769088, 1.355805
9664, 1.347470, 1.247144
9696, 0.156731, 1.716632
9696, 0.278832, 1.647768
9696, 0.860657, 1.269116
9696, 1.319382, 1.213619
9728, 0.159486, 1.689394
9728, 0.308611, 1.605475
9728, 0.721524, 1.390306
9728, 1.309207, 1.224348
9760, 0.153108, 1.683688
9760, 0.263330, 1.650788
9760, 0.859685, 1.276870
9760, 1.329506, 1.230638
9792, 0.162029, 1.686685
9792, 0.282316, 1.649876
9792, 0.769313, 1.358607
9792, 1.278869, 1.199610
9824, 0.162163, 1.681412
9824, 0.327802, 1.593374
9824, 0.861493, 1.257207
9824, 1.323872, 1.235459
9856, 0.182662, 1.654709
9856, 0.303458, 1.608645
9856, 0.755078, 1.345319
9856, 1.322714, 1.226389
9888, 0.155563, 1.693720
9888, 0.335213, 1.558375
9888, 0.815145, 1.299043
9888, 1.317019, 1.221110
9920, 0.179461, 1.676944
9920, 0.328410, 1.594459
9920, 0.783192, 1.340701
9920, 1.330704, 1.234337
9952, 0.168669, 1.667682
9952, 0.290285, 1.626821
9952, 0.641538, 1.440486
9952, 1.328681, 1.238323
9984, 0.176156, 1.669449
9984, 0.292191, 1.620137
9984, 0.725971, 1.380608
9984, 1.321310, 1.236536
10016, 0.166744, 1.699884
10016, 0.326864, 1.590869
10016, 0.660044, 1.425001
10016, 1.325303, 1.224338
10048, 0.149696, 1.694162
10048, 0.285317, 1.636162
10048, 0.765269, 1.360208
10048, 1.340192, 1.250813
10080, 0.157148, 1.701111
10080, 0.337767, 1.583940
10080, 0.764602, 1.343315
10080, 1.319568, 1.228085
10112, 0.149717, 1.696347
10112, 0.293395, 1.618776
10112, 0.673505, 1.432334
10112, 1.315371, 1.242413
10144, 0.158296, 1.693130
10144, 0.326872, 1.585818
10144, 0.832841, 1.287012
10144, 1.295350, 1.213122
10176, 0.156265, 1.696403
10176, 0.284428, 1.616094
10176, 0.770543, 1.336266
10176, 1.334812, 1.242088
10208, 0.188554, 1.673490
10208, 0.242326, 1.669367
10208, 0.756223, 1.375992
10208, 1.342748, 1.249211
10240, 0.165752, 1.676764
10240, 0.318452, 1.578017
10240, 0.654668, 1.460101
10240, 1.259382, 1.170604
10272, 0.160693, 1.687259
10272, 0.269253, 1.647619
10272, 0.833000, 1.286413
10272, 1.290666, 1.198692
10304, 0.145860, 1.702399
10304, 0.287277, 1.635821
10304, 0.842521, 1.292938
10304, 1.326880, 1.244735
10336, 0.157605, 1.706846
10336, 0.338524, 1.588289
10336, 0.667247, 1.398360
10336, 1.315461, 1.220356
10368, 0.167905, 1.695159
10368, 0.272135, 1.653574
10368, 0.884381, 1.251943
10368, 1.308529, 1.218171
10400, 0.176069, 1.671751
10400, 0.319640, 1.602719
10400, 0.803912, 1.299444
10400, 1.316626, 1.232795
10432, 0.156034, 1.687695
10432, 0.271232, 1.635039
10432, 0.757868, 1.359576
10432, 1.311453, 1.219111
10464, 0.157785, 1.701152
10464, 0.285540, 1.637493
10464, 0.795842, 1.314558
10464, 1.306983, 1.237979
10496, 0.163972, 1.679584
10496, 0.283780, 1.618667
10496, 0.830201, 1.300863
10496, 1.306262, 1.226001
10528, 0.176555, 1.658261
10528, 0.264747, 1.644181
10528, 0.768475, 1.371722
10528, 1.309019, 1.211483
10560, 0.160055, 1.690330
10560, 0.289881, 1.646985
10560, 0.806574, 1.308366
10560, 1.307373, 1.224068
10592, 0.149299, 1.719664
10592, 0.272476, 1.644047
10592, 0.816907, 1.338754
10592, 1.277494, 1.195867
10624, 0.162444, 1.677407
10624, 0.277112, 1.634591
10624, 0.598792, 1.494306
10624, 1.264036, 1.173848
10656, 0.170323, 1.694117
10656, 0.279329, 1.657220
10656, 0.711884, 1.419232
10656, 1.315988, 1.221992
10688, 0.148790, 1.709766
10688, 0.314592, 1.618174
10688, 0.745824, 1.380341
10688, 1.305336, 1.219160
10720, 0.144973, 1.701666
10720, 0.328925, 1.606440
10720, 0.743510, 1.339776
10720, 1.304781, 1.224220
10752, 0.163996, 1.693620
10752, 0.402118, 1.515239
10752, 0.656943, 1.420767
10752, 1.326593, 1.250634
10784, 0.156873, 1.698618
10784, 0.301210, 1.604373
10784, 0.697691, 1.402116
10784, 1.317176, 1.220190
10816, 0.161340, 1.697988
10816, 0.266455, 1.636689
10816, 0.696745, 1.406423
10816, 1.297874, 1.218266
10848, 0.169869, 1.674971
10848, 0.251907, 1.673665
10848, 0.791058, 1.321988
10848, 1.317426, 1.224613
10880, 0.148207, 1.699142
10880, 0.282073, 1.627103
10880, 0.732200, 1.348775
10880, 1.308222, 1.220445
10912, 0.144311, 1.713306
10912, 0.295962, 1.613983
10912, 0.652227, 1.444940
10912, 1.287860, 1.212161
10944, 0.157610, 1.677331
10944, 0.324665, 1.582042
10944, 0.803472, 1.341114
10944, 1.347859, 1.258718
10976, 0.167299, 1.679942
10976, 0.329276, 1.585306
10976, 0.755953, 1.342816
10976, 1.280337, 1.199147
11008, 0.162008, 1.685818
11008, 0.362256, 1.556848
11008, 0.561724, 1.517517
11008, 1.333238, 1.239931
11040, 0.150292, 1.685548
11040, 0.247039, 1.677904
11040, 0.739099, 1.361183
11040, 1.326174, 1.244750
11072, 0.154306, 1.690073
11072, 0.260943, 1.652532
11072, 0.766746, 1.361016
11072, 1.353513, 1.268571
11104, 0.156225, 1.690542
11104, 0.315065, 1.612961
11104, 0.821810, 1.317559
11104, 1.268036, 1.181081
11136, 0.160135, 1.691425
11136, 0.266510, 1.648618
11136, 0.752952, 1.365610
11136, 1.302016, 1.228536
11168, 0.151472, 1.703950
11168, 0.289037, 1.634759
11168, 0.652683, 1.468937
11168, 1.331209, 1.228629
11200, 0.142841, 1.717914
11200, 0.279720, 1.631340
11200, 0.708397, 1.388961
11200, 1.280428, 1.197470
11232, 0.154718, 1.688620
11232, 0.269695, 1.662174
11232, 0.617267, 1.491227
11232, 1.304247, 1.215682
11264, 0.142209, 1.716915
11264, 0.235356, 1.690945
11264, 0.768572, 1.349381
11264, 1.327168, 1.235681
11296, 0.140537, 1.715583
11296, 0.264085, 1.647984
11296, 0.803983, 1.299666
11296, 1.290333, 1.204603
11328, 0.151313, 1.695923
11328, 0.250160, 1.640326
11328, 0.809106, 1.306481
11328, 1.295521, 1.231205
11360, 0.150636, 1.708794
11360, 0.309927, 1.606970
11360, 0.594401, 1.495021
11360, 1.331132, 1.238742
11392, 0.158704, 1.687538
11392, 0.287567, 1.636096
11392, 0.677737, 1.435265
11392, 1.298908, 1.219049
11424, 0.156858, 1.693107
11424, 0.307664, 1.609683
11424, 0.720387, 1.386238
11424, 1.284495, 1.198411
11456, 0.151022, 1.701733
11456, 0.242278, 1.679197
11456, 0.672632, 1.423678
11456, 1.240371, 1.180653
11488, 0.147430, 1.692702
11488, 0.314667, 1.597405
11488, 0.683445, 1.406187
11488, 1.303030, 1.228917
11520, 0.148063, 1.687443
11520, 0.258715, 1.634837
11520, 0.721608, 1.384487
11520, 1.288590, 1.209123
11552, 0.139801, 1.698632
11552, 0.280760, 1.621481
11552, 0.727658, 1.362608
11552, 1.342820, 1.262937
11584, 0.144091, 1.693284
11584, 0.293686, 1.623136
11584, 0.576668, 1.491765
11584, 1.314137, 1.225757
11616, 0.158478, 1.681606
11616, 0.260980, 1.636654
11616, 0.641678, 1.446859
11616, 1.301815, 1.218075
11648, 0.151181, 1.686079
11648, 0.275483, 1.638613
11648, 0.805546, 1.295456
11648, 1.325374, 1.249271
11680, 0.157622, 1.657018
11680, 0.263942, 1.639035
11680, 0.656827, 1.449082
11680, 1.315505, 1.226497
11712, 0.150177, 1.694680
11712, 0.300361, 1.626356
11712, 0.665533, 1.427580
11712, 1.285688, 1.214348
11744, 0.153201, 1.671658
11744, 0.264897, 1.660520
11744, 0.596494, 1.462263
11744, 1.304491, 1.223276
11776, 0.137129, 1.710183
11776, 0.232279, 1.676326
11776, 0.734335, 1.390843
11776, 1.298720, 1.206343
11808, 0.175640, 1.663827
11808, 0.334434, 1.575412
11808, 0.540336, 1.545341
11808, 1.287872, 1.214418
11840, 0.159159, 1.689751
11840, 0.310069, 1.609991
11840, 0.801275, 1.323940
11840, 1.322596, 1.235865
11872, 0.148566, 1.693377
11872, 0.282059, 1.629607
11872, 0.766024, 1.358653
11872, 1.300340, 1.218673
11904, 0.143555, 1.692961
11904, 0.259785, 1.647233
11904, 0.618099, 1.460625
11904, 1.324163, 1.258621
11936, 0.133568, 1.704738
11936, 0.242286, 1.668370
11936, 0.617943, 1.457168
11936, 1.312255, 1.244425
11968, 0.146648, 1.707250
11968, 0.250955, 1.644182
11968, 0.656144, 1.435967
11968, 1.324788, 1.249201
12000, 0.142261, 1.711745
12000, 0.312813, 1.605794
12000, 0.570922, 1.510418
12000, 1.286832, 1.221629
12032, 0.136018, 1.706349
12032, 0.321952, 1.595313
12032, 0.570425, 1.488117
12032, 1.302856, 1.226214
12064, 0.139107, 1.708603
12064, 0.215777, 1.690145
12064, 0.762464, 1.325382
12064, 1.286448, 1.213839
12096, 0.137036, 1.700774
12096, 0.308694, 1.597479
12096, 0.558579, 1.513065
12096, 1.304833, 1.229171
12128, 0.150372, 1.697186
12128, 0.309868, 1.617972
12128, 0.526946, 1.538229
12128, 1.329284, 1.243125
12160, 0.154444, 1.684912
12160, 0.247048, 1.655778
12160, 0.678387, 1.389654
12160, 1.298061, 1.216648
12192, 0.143847, 1.702911
12192, 0.291888, 1.636177
12192, 0.696688, 1.405420
12192, 1.323417, 1.253082
12224, 0.134332, 1.712982
12224, 0.229406, 1.676803
12224, 0.697088, 1.411501
12224, 1.307701, 1.231491
12256, 0.153415, 1.698019
12256, 0.300512, 1.607872
12256, 0.694664, 1.401601
12256, 1.339450, 1.268399
12288, 0.136988, 1.716074
12288, 0.364949, 1.555852
12288, 0.569360, 1.520367
12288, 1.323223, 1.242015
12320, 0.131120, 1.701790
12320, 0.279337, 1.648277
12320, 0.526761, 1.572643
12320, 1.291289, 1.216549
12352, 0.141393, 1.705662
12352, 0.281234, 1.650826
12352, 0.685105, 1.417917
12352, 1.306536, 1.232766
12384, 0.139594, 1.704481
12384, 0.276360, 1.642253
12384, 0.840771, 1.290388
12384, 1.289857, 1.213223
12416, 0.136977, 1.716570
12416, 0.236991, 1.663968
12416, 0.679194, 1.409316
12416, 1.266217, 1.205408
12448, 0.138178, 1.705070
12448, 0.279547, 1.631329
12448, 0.694510, 1.419571
12448, 1.262036, 1.197335
12480, 0.143620, 1.714918
12480, 0.362389, 1.545821
12480, 0.753294, 1.357219
12480, 1.312858, 1.236535
12512, 0.134250, 1.714960
12512, 0.231571, 1.662942
12512, 0.885677, 1.243354
12512, 1.341572, 1.267989
12544, 0.136203, 1.718980
12544, 0.238312, 1.653667
12544, 0.582221, 1.495899
12544, 1.297015, 1.227280
12576, 0.142738, 1.707121
12576, 0.348902, 1.557625
12576, 0.568983, 1.499161
12576, 1.268813, 1.201174
12608, 0.132148, 1.702880
12608, 0.222424, 1.672010
12608, 0.467058, 1.597828
12608, 1.302988, 1.226579
12640, 0.134965, 1.702882
12640, 0.254232, 1.659199
12640, 0.552151, 1.514436
12640, 1.322942, 1.236684
12672, 0.130808, 1.722238
12672, 0.296159, 1.626319
12672, 0.674519, 1.422633
12672, 1.318055, 1.255565
12704, 0.132492, 1.705542
12704, 0.265285, 1.639259
12704, 0.422317, 1.624986
12704, 1.283086, 1.207219
12736, 0.128131, 1.718607
12736, 0.268528, 1.656432
12736, 0.507864, 1.555126
12736, 1.297067, 1.227116
12768, 0.150625, 1.695971
12768, 0.281149, 1.630253
12768, 0.544138, 1.507765
12768, 1.304329, 1.239000
12800, 0.150653, 1.700786
12800, 0.289556, 1.622422
12800, 0.771262, 1.345089
12800, 1.314486, 1.257503
12832, 0.135637, 1.702830
12832, 0.304155, 1.593398
12832, 0.559218, 1.527789
12832, 1.330766, 1.263234
12864, 0.138137, 1.696358
12864, 0.280683, 1.618463
12864, 0.432402, 1.616861
12864, 1.297207, 1.242299
12896, 0.133795, 1.699577
12896, 0.239514, 1.663450
12896, 0.649508, 1.435878
12896, 1.287400, 1.226254
12928, 0.136254, 1.710559
12928, 0.307283, 1.618987
12928, 0.682856, 1.405006
12928, 1.324361, 1.259518
12960, 0.162002, 1.681236
12960, 0.228341, 1.692576
12960, 0.583446, 1.501753
12960, 1.269480, 1.199680
12992, 0.130370, 1.696674
12992, 0.276895, 1.614243
12992, 0.699321, 1.389572
12992, 1.296263, 1.220313
